Customer_ID,Customer Country,Booking_ID,Hotel,City,Booking Date,Lead Time ,Arrival Date,Adults,Childrens,Total Guests,No. of Weekend Nights,No. of Week Nights,Total Nights Stay,Meal Type,Booking Status,Customer Cancel Count,Average Daily Rate,Market Segment,Reserved Room Type,Assigned Room Type,Special Request
CUST_153,USA,INN00787,City Hotel,Chandigarh,22-Apr-24,71,2-Jul-24,3,0,3,3,5,8,Breakfast,0,0,134,Online Self / TA,Standard,Standard,0
CUST_481,India,INN00788,City Hotel,Chennai,19-Jan-24,118,16-May-24,2,0,2,0,4,4,Breakfast,0,0,186,Online Self / TA,Deluxe,Deluxe,2
CUST_349,Canada,INN00789,City Hotel,Bhopal,8-Feb-24,102,20-May-24,2,0,2,1,2,3,Breakfast,1,2,91,Online Self / TA,Standard,Deluxe,1
CUST_286,France,INN00790,City Hotel,Indore,25-Feb-24,54,19-Apr-24,2,0,2,1,0,1,Breakfast,0,3,142,Online Self / TA,Premium,Premium,0
CUST_289,Canada,INN00791,City Hotel,Goa,1-Sep-24,58,29-Oct-24,2,0,2,0,2,2,Breakfast,1,2,99,Online Self / TA,Deluxe,Deluxe,0
CUST_581,India,INN00792,City Hotel,Chandigarh,31-Jan-24,34,5-Mar-24,2,0,2,2,2,4,Breakfast,0,1,108,Online Self / TA,Standard,Standard,1
CUST_221,India,INN00793,City Hotel,Chandigarh,9-Mar-24,105,22-Jun-24,2,0,2,0,2,2,Breakfast,0,0,91,Online Self / TA,Standard,Standard,0
CUST_559,Canada,INN00794,Resort Hotel,Chandigarh,15-Nov-23,47,1-Jan-24,1,0,1,2,2,4,Breakfast,1,2,149,Direct,Standard,Standard,1
CUST_461,India,INN00795,Resort Hotel,Kolkata,25-Apr-24,15,10-May-24,2,0,2,1,1,2,Breakfast & Dinner,0,1,173,Online Self / TA,Deluxe,Deluxe,3
CUST_321,India,INN00796,Resort Hotel,Ahmedabad,4-Jan-24,37,10-Feb-24,2,0,2,2,1,3,Breakfast,0,0,107,Online Self / TA,Standard,Standard,0
CUST_066,France,INN00797,Resort Hotel,Delhi,18-Dec-24,0,18-Dec-24,2,0,2,0,1,1,Breakfast,0,1,114,Online Self / TA,Standard,Standard,0
CUST_395,Germany,INN00798,City Hotel,Kochi,12-Nov-24,8,20-Nov-24,2,0,2,0,3,3,Breakfast,0,1,153,Direct,Standard,Standard,1
CUST_178,Australia,INN00799,City Hotel,Kochi,13-Jan-24,17,30-Jan-24,2,0,2,0,4,4,Breakfast,0,1,153,Online Self / TA,Standard,Standard,1
CUST_411,India,INN00800,City Hotel,Chennai,25-Jul-24,3,28-Jul-24,2,1,3,1,2,3,Breakfast,0,0,250,Direct,Premium,Premium,2
CUST_363,USA,INN00801,City Hotel,Jaipur,27-May-24,30,26-Jun-24,2,0,2,0,1,1,Breakfast,0,1,147,Company TA/TO,Standard,Deluxe,2
CUST_215,Germany,INN00802,City Hotel,Bangalore,5-Dec-23,31,5-Jan-24,2,0,2,0,2,2,Breakfast,0,0,154,Direct,Deluxe,Deluxe,2
CUST_306,France,INN00803,City Hotel,Lucknow,27-May-24,66,1-Aug-24,2,0,2,0,1,1,Not Selected,0,1,121,Online Self / TA,Standard,Deluxe,0
CUST_391,India,INN00804,City Hotel,Hyderabad,1-Oct-24,52,22-Nov-24,2,0,2,0,2,2,Breakfast,1,1,281,Online Self / TA,Deluxe,Deluxe,0
CUST_440,India,INN00805,Resort Hotel,Hyderabad,28-Jan-24,20,17-Feb-24,2,2,4,2,3,5,Breakfast,1,2,193,Online Self / TA,Standard,Standard,1
CUST_474,UK,INN00806,Resort Hotel,Lucknow,23-Aug-24,30,22-Sep-24,2,2,4,1,0,1,Breakfast,0,0,147,Direct,Standard,Standard,2
CUST_245,Germany,INN00807,Resort Hotel,Chandigarh,14-Feb-24,31,16-Mar-24,2,0,2,0,3,3,Not Selected,0,1,154,Online Self / TA,Deluxe,Deluxe,2
CUST_183,USA,INN00808,Resort Hotel,Kochi,5-Sep-24,62,6-Nov-24,2,0,2,1,1,2,Breakfast,0,0,155,Online Self / TA,Premium,Premium,0
CUST_220,India,INN00809,Resort Hotel,Pune,11-Mar-24,65,15-May-24,2,0,2,0,1,1,Breakfast,0,0,121,Online Self / TA,Standard,Deluxe,0
CUST_137,UAE,INN00810,City Hotel,Delhi,5-Jul-24,64,7-Sep-24,2,0,2,1,1,2,Breakfast,1,3,138,Online Self / TA,Standard,Standard,0
CUST_110,India,INN00811,City Hotel,Bhopal,18-Apr-24,77,4-Jul-24,2,0,2,1,3,4,Not Selected,0,0,160,Company TA/TO,Premium,Premium,3
CUST_097,UAE,INN00812,City Hotel,Pune,10-Apr-24,75,24-Jun-24,2,0,2,2,0,2,Breakfast,0,0,126,Company TA/TO,Deluxe,Premium,1
CUST_064,UK,INN00813,City Hotel,Pune,24-Sep-24,75,8-Dec-24,2,0,2,2,3,5,Breakfast,0,0,126,Company TA/TO,Deluxe,Deluxe,1
CUST_532,India,INN00814,City Hotel,Bangalore,10-Sep-24,62,11-Nov-24,2,1,3,1,2,3,Breakfast,0,0,127,Online Self / TA,Deluxe,Deluxe,0
CUST_180,India,INN00815,City Hotel,Jaipur,12-Apr-24,42,24-May-24,2,0,2,0,2,2,Breakfast,0,0,135,Corporate,Standard,Deluxe,0
CUST_319,Canada,INN00816,City Hotel,Delhi,6-Nov-24,46,22-Dec-24,2,0,2,2,1,3,Breakfast,0,0,135,Online Self / TA,Premium,Premium,0
CUST_508,Australia,INN00817,City Hotel,Mumbai,16-Sep-24,0,16-Sep-24,2,0,2,4,6,10,Breakfast,1,2,188,Company TA/TO,Premium,Premium,0
CUST_383,USA,INN00818,Resort Hotel,Lucknow,13-Feb-24,25,9-Mar-24,2,0,2,0,3,3,Breakfast,1,1,153,Online Self / TA,Standard,Deluxe,2
CUST_415,Germany,INN00819,Resort Hotel,Kochi,29-Apr-24,16,15-May-24,2,0,2,0,3,3,Not Selected,0,0,173,Online Self / TA,Deluxe,Premium,3
CUST_298,Australia,INN00820,Resort Hotel,Mumbai,15-Jan-24,16,31-Jan-24,2,2,4,0,2,2,Breakfast,1,1,173,Direct,Deluxe,Premium,3
CUST_285,Germany,INN00821,Resort Hotel,Kolkata,10-Sep-24,16,26-Sep-24,2,0,2,2,1,3,Breakfast,0,0,120,Online Self / TA,Standard,Deluxe,1
CUST_504,UK,INN00822,Resort Hotel,Chandigarh,11-Nov-24,4,15-Nov-24,2,0,2,1,1,2,Breakfast,0,0,155,Online Self / TA,Standard,Deluxe,3
CUST_147,UAE,INN00823,Resort Hotel,Lucknow,30-Oct-24,4,3-Nov-24,2,0,2,0,1,1,Breakfast & Dinner,1,3,192,Online Self / TA,Deluxe,Premium,2
CUST_328,Australia,INN00824,Resort Hotel,Chandigarh,3-Jun-24,25,28-Jun-24,2,0,2,1,1,2,Breakfast & Dinner,0,1,153,Direct,Standard,Standard,0
CUST_005,Germany,INN00825,Resort Hotel,Ahmedabad,9-Feb-24,83,2-May-24,2,2,4,0,2,2,Breakfast & Dinner,0,0,121,Company TA/TO,Standard,Deluxe,1
CUST_169,Canada,INN00826,Resort Hotel,Bangalore,18-Oct-24,4,22-Oct-24,2,0,2,0,1,1,Breakfast,0,0,192,Online Self / TA,Deluxe,Deluxe,2
CUST_196,France,INN00827,Resort Hotel,Chandigarh,1-May-24,56,26-Jun-24,2,0,2,1,1,2,Breakfast,0,0,121,Direct,Standard,Deluxe,0
CUST_154,UK,INN00828,City Hotel,Chandigarh,9-Jan-24,32,10-Feb-24,2,0,2,0,1,1,Breakfast,0,0,164,Online Self / TA,Premium,Premium,2
CUST_547,UAE,INN00829,City Hotel,Bangalore,30-Jul-24,32,31-Aug-24,2,0,2,2,1,3,Breakfast & Dinner,0,0,220,Online Self / TA,Premium,Premium,0
CUST_139,Canada,INN00830,City Hotel,Hyderabad,8-Mar-24,0,8-Mar-24,2,0,2,2,1,3,Not Selected,0,0,193,Company TA/TO,Standard,Standard,1
CUST_438,Australia,INN00831,City Hotel,Chennai,9-Jul-24,18,27-Jul-24,2,0,2,0,3,3,Breakfast,1,2,150,Online Self / TA,Standard,Standard,1
CUST_063,USA,INN00832,City Hotel,Mumbai,16-Dec-23,23,8-Jan-24,2,0,2,2,3,5,Breakfast,0,0,112,Online Self / TA,Standard,Standard,0
CUST_188,Australia,INN00833,City Hotel,Lucknow,29-Apr-24,39,7-Jun-24,2,0,2,2,3,5,Breakfast,1,1,121,Company TA/TO,Standard,Deluxe,1
CUST_250,India,INN00834,City Hotel,Bhopal,23-Feb-24,18,12-Mar-24,2,0,2,0,1,1,Breakfast,0,1,150,Direct,Standard,Deluxe,1
CUST_010,India,INN00835,City Hotel,Ahmedabad,22-Jan-24,18,9-Feb-24,2,0,2,0,2,2,Breakfast,0,2,173,Direct,Deluxe,Deluxe,3
CUST_359,Canada,INN00836,Resort Hotel,Lucknow,2-Apr-24,23,25-Apr-24,2,0,2,0,3,3,Breakfast,1,2,112,Online Self / TA,Standard,Deluxe,1
CUST_245,Germany,INN00837,Resort Hotel,Bhopal,16-Dec-23,286,27-Sep-24,2,0,2,0,3,3,Breakfast,0,1,58,Online Self / TA,Standard,Deluxe,0
CUST_159,Canada,INN00838,Resort Hotel,Delhi,16-Jul-24,72,26-Sep-24,2,0,2,0,4,4,Not Selected,1,1,214,Groups,Premium,Premium,0
CUST_549,Canada,INN00839,Resort Hotel,Chennai,24-May-24,136,7-Oct-24,2,0,2,2,3,5,Breakfast,0,0,172,Online Self / TA,Standard,Standard,0
CUST_122,India,INN00840,Resort Hotel,Pune,30-Dec-23,58,26-Feb-24,2,0,2,1,0,1,Breakfast,1,2,158,Online Self / TA,Deluxe,Premium,0
CUST_196,France,INN00841,Resort Hotel,Ahmedabad,13-Oct-23,80,1-Jan-24,2,2,4,2,3,5,Breakfast,0,0,170,Online Self / TA,Premium,Premium,1
CUST_077,UAE,INN00842,City Hotel,Kolkata,18-Feb-24,113,10-Jun-24,2,0,2,1,0,1,Breakfast,1,1,119,Online Self / TA,Premium,Premium,0
CUST_092,India,INN00843,City Hotel,Bangalore,21-Aug-24,129,28-Dec-24,2,0,2,0,5,5,Breakfast,0,0,96,Online Self / TA,Standard,Standard,0
CUST_113,USA,INN00844,City Hotel,Kolkata,12-Feb-24,84,6-May-24,2,0,2,2,1,3,Not Selected,0,0,118,Online Self / TA,Standard,Deluxe,0
CUST_246,France,INN00845,City Hotel,Goa,7-Nov-23,84,30-Jan-24,2,1,3,0,2,2,Breakfast,0,0,118,Online Self / TA,Standard,Standard,0
CUST_172,India,INN00846,City Hotel,Bangalore,18-Nov-23,89,15-Feb-24,1,0,1,0,2,2,Breakfast & Dinner,0,0,154,Direct,Deluxe,Deluxe,0
CUST_459,Canada,INN00847,City Hotel,Mumbai,21-May-24,10,31-May-24,2,0,2,0,2,2,Breakfast & Dinner,0,0,202,Online Self / TA,Premium,Premium,0
CUST_219,Canada,INN00848,Resort Hotel,Bhopal,25-Dec-23,80,14-Mar-24,2,2,4,0,2,2,Breakfast,0,0,134,Direct,Standard,Standard,2
CUST_526,France,INN00849,Resort Hotel,Chandigarh,22-Aug-24,10,1-Sep-24,2,2,4,0,1,1,Breakfast,1,2,202,Online Self / TA,Premium,Premium,0
CUST_310,India,INN00850,Resort Hotel,Kochi,2-Jun-24,10,12-Jun-24,2,1,3,1,2,3,Breakfast & Dinner,0,0,252,Online Self / TA,Premium,Premium,0
CUST_457,UAE,INN00851,Resort Hotel,Kolkata,24-Jul-24,24,17-Aug-24,3,2,5,0,1,1,Breakfast,0,0,233,Online Self / TA,Premium,Premium,1
CUST_539,Canada,INN00852,Resort Hotel,Chennai,9-Apr-24,1,10-Apr-24,2,0,2,0,1,1,Breakfast,1,1,211,Online Self / TA,Deluxe,Premium,2
CUST_350,India,INN00853,Resort Hotel,Pune,13-Jan-24,9,22-Jan-24,2,0,2,1,2,3,Breakfast,0,0,211,Company TA/TO,Deluxe,Deluxe,2
CUST_355,Germany,INN00854,Resort Hotel,Chennai,31-Dec-23,3,3-Jan-24,2,1,3,0,1,1,Not Selected,0,0,237,Company TA/TO,Deluxe,Premium,1
CUST_448,Australia,INN00855,Resort Hotel,Chandigarh,5-Jul-24,3,8-Jul-24,2,1,3,0,1,1,Breakfast,0,1,188,Company TA/TO,Standard,Standard,2
CUST_495,Germany,INN00856,Resort Hotel,Delhi,7-Jan-24,124,10-May-24,2,0,2,0,2,2,Breakfast,1,1,121,Online Self / TA,Standard,Standard,1
CUST_424,UK,INN00857,Resort Hotel,Jaipur,19-Feb-24,74,3-May-24,2,0,2,0,2,2,Breakfast,1,1,177,Online Self / TA,Deluxe,Deluxe,0
CUST_385,Germany,INN00858,Resort Hotel,Indore,30-Apr-24,82,21-Jul-24,2,0,2,1,2,3,Not Selected,1,1,222,Direct,Premium,Premium,0
CUST_593,USA,INN00859,City Hotel,Chennai,26-Nov-23,91,25-Feb-24,2,0,2,1,0,1,Breakfast,0,1,128,Online Self / TA,Standard,Standard,2
CUST_365,Germany,INN00860,City Hotel,Delhi,6-Sep-24,77,22-Nov-24,2,0,2,1,4,5,Breakfast,0,0,194,Direct,Deluxe,Deluxe,0
CUST_547,UAE,INN00861,City Hotel,Indore,27-Jan-24,130,5-Jun-24,2,0,2,0,3,3,Breakfast,0,0,121,Online Self / TA,Standard,Deluxe,2
CUST_312,India,INN00862,City Hotel,Chandigarh,15-Feb-24,91,16-May-24,2,0,2,1,1,2,Not Selected,0,0,145,Online Self / TA,Standard,Deluxe,3
CUST_114,UK,INN00863,City Hotel,Delhi,24-Apr-24,79,12-Jul-24,3,0,3,2,1,3,Not Selected,0,0,185,Direct,Premium,Premium,4
CUST_083,USA,INN00864,City Hotel,Lucknow,12-Feb-24,130,21-Jun-24,2,0,2,0,2,2,Breakfast,0,1,96,Online Self / TA,Standard,Standard,0
CUST_498,Australia,INN00865,City Hotel,Kochi,8-Oct-24,66,13-Dec-24,2,0,2,1,1,2,Breakfast,0,1,193,Company TA/TO,Deluxe,Deluxe,0
CUST_190,India,INN00866,Resort Hotel,Bhopal,14-Apr-24,53,6-Jun-24,2,0,2,0,2,2,Breakfast,1,1,211,Online Self / TA,Premium,Premium,0
CUST_119,Canada,INN00867,Resort Hotel,Bhopal,12-Jun-24,80,31-Aug-24,2,0,2,2,3,5,Breakfast,1,2,169,Online Self / TA,Deluxe,Deluxe,1
CUST_494,UK,INN00868,Resort Hotel,Lucknow,23-Mar-24,77,8-Jun-24,2,0,2,0,2,2,Breakfast,1,1,175,Online Self / TA,Deluxe,Premium,3
CUST_242,India,INN00869,Resort Hotel,Chandigarh,16-Nov-23,57,12-Jan-24,2,0,2,0,1,1,Breakfast,1,1,136,Online Self / TA,Deluxe,Deluxe,0
CUST_031,India,INN00870,Resort Hotel,Goa,2-Jan-24,11,13-Jan-24,2,0,2,0,3,3,Breakfast,0,1,172,Online Self / TA,Standard,Standard,0
CUST_434,UK,INN00871,Resort Hotel,Bangalore,30-Nov-24,25,25-Dec-24,2,0,2,2,2,4,Breakfast,0,0,144,Online Self / TA,Standard,Standard,2
CUST_017,UAE,INN00872,Resort Hotel,Bhopal,28-Jul-24,2,30-Jul-24,2,0,2,1,2,3,Breakfast & Dinner,1,1,163,Online Self / TA,Standard,Standard,1
CUST_600,India,INN00873,City Hotel,Hyderabad,5-Dec-23,36,10-Jan-24,2,0,2,2,0,2,Breakfast,1,1,210,Online Self / TA,Premium,Premium,2
CUST_065,Germany,INN00874,City Hotel,Mumbai,16-Jun-24,36,22-Jul-24,2,2,4,0,1,1,Breakfast,0,2,210,Direct,Premium,Premium,2
CUST_086,France,INN00875,City Hotel,Bhopal,11-Apr-24,115,4-Aug-24,2,1,3,0,2,2,Breakfast & Dinner,0,0,196,Online Self / TA,Premium,Premium,1
CUST_597,UAE,INN00876,City Hotel,Kolkata,29-Apr-24,95,2-Aug-24,2,0,2,2,2,4,Not Selected,0,0,186,Company TA/TO,Standard,Deluxe,4
CUST_005,Germany,INN00877,City Hotel,Pune,20-Apr-24,67,26-Jun-24,2,0,2,2,1,3,Not Selected,0,0,164,Groups,Deluxe,Deluxe,1
CUST_219,Canada,INN00878,City Hotel,Jaipur,6-Aug-24,60,5-Oct-24,1,0,1,0,2,2,Breakfast,0,0,180,Direct,Standard,Standard,0
CUST_234,UK,INN00879,City Hotel,Chandigarh,15-Jul-24,34,18-Aug-24,1,0,1,0,1,1,Not Selected,0,1,175,Company TA/TO,Deluxe,Deluxe,1
CUST_277,UAE,INN00880,Resort Hotel,Hyderabad,7-Jun-24,78,24-Aug-24,2,0,2,2,2,4,Breakfast,1,1,117,Direct,Deluxe,Premium,0
CUST_010,India,INN00881,Resort Hotel,Lucknow,16-Dec-23,93,18-Mar-24,2,0,2,2,0,2,Breakfast,0,2,159,Company TA/TO,Standard,Standard,0
CUST_092,India,INN00882,Resort Hotel,Jaipur,13-May-23,327,4-Apr-24,2,1,3,0,1,1,Breakfast,0,0,105,Online Self / TA,Deluxe,Deluxe,0
CUST_596,France,INN00883,Resort Hotel,Lucknow,31-Mar-24,21,21-Apr-24,2,0,2,2,3,5,Breakfast,1,1,0,Online Self / TA,Deluxe,Premium,0
CUST_417,UAE,INN00884,City Hotel,Bangalore,11-Nov-24,0,11-Nov-24,2,0,2,1,2,3,Breakfast,0,0,145,Online Self / TA,Deluxe,Premium,0
CUST_328,Australia,INN00885,City Hotel,Hyderabad,29-Oct-24,47,15-Dec-24,2,0,2,0,2,2,Breakfast,1,1,205,Online Self / TA,Deluxe,Deluxe,0
CUST_057,UAE,INN00886,City Hotel,Jaipur,14-Nov-23,81,3-Feb-24,2,0,2,2,2,4,Breakfast,0,0,123,Online Self / TA,Deluxe,Premium,0
CUST_198,Australia,INN00887,City Hotel,Pune,3-Feb-24,52,26-Mar-24,2,2,4,1,1,2,Breakfast,0,1,173,Direct,Deluxe,Premium,0
CUST_171,India,INN00888,City Hotel,Bhopal,5-Jan-24,13,18-Jan-24,2,0,2,1,0,1,Breakfast,0,1,221,Online Self / TA,Deluxe,Premium,0
CUST_475,Germany,INN00889,City Hotel,Mumbai,18-Nov-23,83,9-Feb-24,2,0,2,2,2,4,Breakfast,0,1,162,Direct,Deluxe,Premium,1
CUST_358,Australia,INN00890,City Hotel,Goa,27-Apr-24,131,5-Sep-24,2,0,2,0,5,5,Breakfast,0,2,120,Online Self / TA,Standard,Standard,1
CUST_134,UK,INN00891,City Hotel,Kochi,14-Aug-23,460,16-Nov-24,2,0,2,1,0,1,Breakfast,1,2,78,Company TA/TO,Premium,Premium,0
CUST_051,India,INN00892,City Hotel,Bangalore,14-Aug-24,82,4-Nov-24,2,0,2,2,1,3,Breakfast & Dinner,1,1,121,Online Self / TA,Standard,Deluxe,0
CUST_424,UK,INN00893,Resort Hotel,Hyderabad,8-Mar-24,61,8-May-24,3,0,3,0,3,3,Breakfast,0,1,153,Company TA/TO,Standard,Deluxe,0
CUST_158,Australia,INN00894,Resort Hotel,Pune,25-May-24,94,27-Aug-24,2,0,2,2,4,6,Breakfast,0,0,135,Company TA/TO,Standard,Standard,1
CUST_104,UK,INN00895,Resort Hotel,Kochi,5-Jul-24,1,6-Jul-24,2,10,12,1,0,1,Breakfast,0,1,135,Company TA/TO,Deluxe,Deluxe,2
CUST_556,France,INN00896,Resort Hotel,Pune,22-Mar-24,0,22-Mar-24,2,0,2,0,2,2,Breakfast & Dinner,0,0,172,Online Self / TA,Standard,Deluxe,0
CUST_219,Canada,INN00897,Resort Hotel,Chandigarh,24-May-24,36,29-Jun-24,2,0,2,2,1,3,Not Selected,0,0,221,Company TA/TO,Premium,Premium,0
CUST_485,Germany,INN00898,Resort Hotel,Chennai,31-Dec-23,61,1-Mar-24,2,2,4,0,1,1,Breakfast,0,0,153,Company TA/TO,Standard,Standard,0
CUST_348,Australia,INN00899,City Hotel,Ahmedabad,5-Jun-24,13,18-Jun-24,2,0,2,2,7,9,Breakfast,1,1,231,Online Self / TA,Deluxe,Deluxe,2
CUST_177,UAE,INN00900,City Hotel,Chandigarh,3-Jul-24,13,16-Jul-24,2,2,4,0,3,3,Breakfast,0,1,231,Online Self / TA,Deluxe,Premium,2
CUST_267,UAE,INN00901,City Hotel,Pune,17-Feb-24,15,3-Mar-24,2,0,2,1,2,3,Breakfast,0,0,211,Online Self / TA,Deluxe,Deluxe,1
CUST_049,Canada,INN00902,City Hotel,Pune,8-Sep-24,14,22-Sep-24,1,0,1,0,3,3,Breakfast,0,0,241,Online Self / TA,Deluxe,Premium,2
CUST_296,France,INN00903,City Hotel,Chennai,1-Nov-24,13,14-Nov-24,3,0,3,0,2,2,Breakfast & Dinner,1,1,211,Company TA/TO,Deluxe,Deluxe,1
CUST_573,USA,INN00904,City Hotel,Chennai,27-Apr-24,140,14-Sep-24,2,0,2,2,5,7,Breakfast,0,0,91,Online Self / TA,Standard,Standard,0
CUST_198,Australia,INN00905,City Hotel,Lucknow,3-Jan-24,6,9-Jan-24,2,0,2,0,3,3,Breakfast,0,1,188,Online Self / TA,Standard,Standard,2
CUST_399,Canada,INN00906,City Hotel,Chennai,26-Jul-24,140,13-Dec-24,2,0,2,2,1,3,Breakfast,1,1,91,Online Self / TA,Standard,Standard,0
CUST_413,USA,INN00907,City Hotel,Bhopal,22-Nov-23,81,11-Feb-24,2,0,2,1,2,3,Breakfast,0,0,188,Company TA/TO,Deluxe,Deluxe,1
CUST_406,France,INN00908,City Hotel,Hyderabad,13-Feb-24,1,14-Feb-24,1,0,1,1,1,2,Breakfast,0,0,135,Corporate,Deluxe,Deluxe,2
CUST_211,India,INN00909,Resort Hotel,Chennai,4-Jul-24,65,7-Sep-24,2,0,2,0,1,1,Not Selected,0,0,135,Company TA/TO,Deluxe,Deluxe,0
CUST_085,Germany,INN00910,City Hotel,Pune,14-May-24,0,14-May-24,2,0,2,0,1,1,Breakfast & Dinner,0,2,172,Online Self / TA,Deluxe,Premium,1
CUST_581,India,INN00911,City Hotel,Pune,12-Sep-24,2,14-Sep-24,2,0,2,1,0,1,Breakfast,0,1,172,Direct,Standard,Deluxe,0
CUST_324,UK,INN00912,City Hotel,Mumbai,22-Aug-24,0,22-Aug-24,2,0,2,0,3,3,Breakfast,0,2,200,Online Self / TA,Premium,Premium,0
CUST_202,India,INN00913,City Hotel,Hyderabad,2-Aug-24,114,24-Nov-24,2,0,2,2,0,2,Breakfast,0,0,149,Company TA/TO,Standard,Deluxe,0
CUST_328,Australia,INN00914,City Hotel,Indore,24-Jun-24,111,13-Oct-24,2,0,2,0,1,1,Breakfast,0,1,154,Company TA/TO,Deluxe,Deluxe,1
CUST_600,India,INN00915,City Hotel,Ahmedabad,2-Apr-24,44,16-May-24,2,0,2,0,2,2,Breakfast & Dinner,0,1,148,Online Self / TA,Standard,Standard,0
CUST_022,India,INN00916,City Hotel,Lucknow,2-Dec-23,139,19-Apr-24,3,1,4,1,0,1,Breakfast,0,2,172,Direct,Standard,Deluxe,1
CUST_468,Australia,INN00917,City Hotel,Delhi,28-Oct-24,57,24-Dec-24,2,2,4,2,0,2,Breakfast,0,1,183,Online Self / TA,Premium,Premium,0
CUST_401,India,INN00918,City Hotel,Bhopal,29-Oct-24,16,14-Nov-24,2,0,2,0,1,1,Breakfast,0,0,243,Online Self / TA,Deluxe,Premium,1
CUST_081,India,INN00919,Resort Hotel,Hyderabad,25-Aug-23,139,11-Jan-24,2,0,2,0,2,2,Breakfast,0,0,172,Company TA/TO,Standard,Standard,2
CUST_049,Canada,INN00920,City Hotel,Kochi,24-Nov-23,84,16-Feb-24,2,0,2,1,2,3,Breakfast,0,0,169,Online Self / TA,Standard,Standard,3
CUST_374,UK,INN00921,City Hotel,Pune,16-May-24,117,10-Sep-24,2,0,2,2,5,7,Breakfast,0,1,166,Company TA/TO,Standard,Standard,0
CUST_521,India,INN00922,City Hotel,Chandigarh,26-Oct-23,69,3-Jan-24,2,0,2,0,3,3,Breakfast,1,1,112,Company TA/TO,Standard,Standard,0
CUST_070,India,INN00923,City Hotel,Bhopal,7-Mar-24,2,9-Mar-24,1,0,1,1,1,2,Breakfast,0,0,172,Direct,Standard,Standard,0
CUST_186,France,INN00924,City Hotel,Goa,5-Mar-24,118,1-Jul-24,2,0,2,0,3,3,Breakfast,0,0,121,Direct,Standard,Standard,0
CUST_502,India,INN00925,City Hotel,Hyderabad,27-Jul-24,129,3-Dec-24,2,0,2,1,3,4,Breakfast,0,2,126,Online Self / TA,Premium,Premium,1
CUST_505,Germany,INN00926,Resort Hotel,Bhopal,16-Jan-24,9,25-Jan-24,2,0,2,1,3,4,Breakfast,0,0,268,Direct,Premium,Premium,1
CUST_503,USA,INN00927,Resort Hotel,Indore,31-Jul-24,52,21-Sep-24,2,0,2,1,0,1,Not Selected,1,1,173,Online Self / TA,Premium,Premium,0
CUST_342,India,INN00928,Resort Hotel,Kochi,29-Nov-23,65,2-Feb-24,2,0,2,2,1,3,Breakfast & Dinner,0,0,149,Direct,Deluxe,Deluxe,0
CUST_469,Canada,INN00929,Resort Hotel,Lucknow,1-Mar-24,7,8-Mar-24,2,2,4,1,2,3,Breakfast,1,1,217,Online Self / TA,Standard,Standard,4
CUST_140,India,INN00930,Resort Hotel,Chennai,18-Sep-24,28,16-Oct-24,2,0,2,2,1,3,Breakfast,0,0,239,Company TA/TO,Deluxe,Deluxe,1
CUST_440,India,INN00931,Resort Hotel,Indore,17-May-24,3,20-May-24,2,0,2,0,3,3,Breakfast,0,2,182,Direct,Standard,Standard,3
CUST_170,India,INN00932,Resort Hotel,Pune,28-Jul-24,87,23-Oct-24,4,0,4,0,3,3,Breakfast,0,0,154,Direct,Deluxe,Deluxe,2
CUST_313,USA,INN00933,Resort Hotel,Ahmedabad,16-Apr-24,51,6-Jun-24,2,0,2,2,2,4,Breakfast,0,0,173,Company TA/TO,Deluxe,Deluxe,0
CUST_237,UAE,INN00934,Resort Hotel,Chandigarh,15-Jul-24,136,28-Nov-24,2,1,3,2,3,5,Breakfast,0,0,182,Company TA/TO,Premium,Premium,3
CUST_479,Canada,INN00935,Resort Hotel,Delhi,20-Nov-24,4,24-Nov-24,3,0,3,0,2,2,Breakfast,0,0,135,Company TA/TO,Premium,Premium,2
CUST_259,Canada,INN00936,Resort Hotel,Pune,2-Jun-24,1,3-Jun-24,2,0,2,0,3,3,Breakfast,0,1,114,Online Self / TA,Standard,Deluxe,0
CUST_104,UK,INN00937,Resort Hotel,Hyderabad,18-Dec-23,49,5-Feb-24,2,2,4,0,3,3,Breakfast,1,1,267,Online Self / TA,Premium,Premium,0
CUST_360,India,INN00938,Resort Hotel,Hyderabad,17-Sep-24,4,21-Sep-24,2,2,4,0,3,3,Breakfast,1,1,226,Online Self / TA,Deluxe,Deluxe,4
CUST_421,India,INN00939,Resort Hotel,Hyderabad,11-Jan-24,45,25-Feb-24,2,0,2,0,2,2,Breakfast & Dinner,0,1,173,Company TA/TO,Deluxe,Deluxe,0
CUST_199,Canada,INN00940,Resort Hotel,Indore,18-Jun-24,6,24-Jun-24,3,0,3,0,2,2,Breakfast,0,0,211,Online Self / TA,Deluxe,Deluxe,1
CUST_359,Canada,INN00941,Resort Hotel,Chandigarh,18-Feb-24,4,22-Feb-24,2,0,2,2,1,3,Breakfast,0,2,191,Online Self / TA,Standard,Standard,3
CUST_584,UK,INN00942,Resort Hotel,Chennai,19-Apr-24,53,11-Jun-24,2,0,2,0,3,3,Breakfast,0,0,173,Online Self / TA,Deluxe,Deluxe,0
CUST_519,Canada,INN00943,City Hotel,Chandigarh,15-Apr-24,52,6-Jun-24,2,0,2,0,3,3,Breakfast,0,1,173,Online Self / TA,Premium,Premium,1
CUST_551,India,INN00944,City Hotel,Kochi,13-May-24,4,17-May-24,1,0,1,2,3,5,Breakfast,0,0,278,Direct,Premium,Premium,2
